,0,1,2,3,4,5,6
274,https://www.moyareklama.by/single/ad/210144395,210144395,"
3-ком. квартира 49,6 м², 2/5 эт.
            
","Советский р-н, ул. Минская, д. 30","
60 600 р. 1 221,77  р./м²
","
                                    Собственник
                            ",None
275,https://www.moyareklama.by/single/ad/210762260,210762260,"
2-ком. квартира 53 м², 7/18 эт.
            
","Железнодорожный р-н, ул. Кожара, д. 59","
144 700 р. 2 730,19  р./м²
","
                                    Собственник
                            ",None
276,https://www.moyareklama.by/single/ad/210738909,210738909,"
2-ком. квартира 51,7 м², 3/9 эт.
            
","Железнодорожный р-н, ул. Богдановича, д. 22","
70 000 р. 1 353,97  р./м²
","
                                    Собственник
                            ",None
277,https://www.moyareklama.by/single/ad/210802293,210802293,"
2-ком. квартира 44 м², 5/5 эт.
            
","Новобелицкий р-н, ул. Ильича, д. 34","
109 830 р. 2 496,14  р./м²
","
                                    Собственник
                            ",None
278,https://www.moyareklama.by/single/ad/209934073,209934073,"
4-ком. квартира 82 м², 3/9 эт.
            
","Новобелицкий р-н, ул. Оськина, д. 24 (Химы)","
140 000 р. 1 707,32  р./м²
","
                                    Собственник
                            ",None
279,https://www.moyareklama.by/single/ad/210873697,210873697,"
2-ком. квартира 65,7 м², 8/11 эт.
            
","Железнодорожный р-н, ул. 8-я Иногородняя, д. 7а","
95 700 р. 1 456,62  р./м²
","
                                    Собственник
                            ",None
280,https://www.moyareklama.by/single/ad/210421276,210421276,"
2-ком. квартира 43,3 м², 5/5 эт.
            
","Новобелицкий р-н, ул. Ильича, д. 36","
96 000 р. 2 217,09  р./м²
","
                                    Собственник
                            ",None
281,https://www.moyareklama.by/single/ad/210642940,210642940,"
2-ком. квартира 55,2 м², 3/6 эт.
            
","Центральный р-н, пр-т Ленина, д. 51","
122 670 р. 2 222,28  р./м²
","
                                    Собственник
                            ",None
282,https://www.moyareklama.by/single/ad/210873705,210873705,"
2-ком. квартира 45,2 м², 4/4 эт.
            
","Железнодорожный р-н, ул. Чонгарской дивизии, д. 3 (Чонгарской дивизии)","
67 950 р. 1 503,32  р./м²
","
                                    Собственник
                            ",None
283,https://www.moyareklama.by/single/ad/210873683,210873683,"
3-ком. квартира 70,8 м², 8/9 эт.
            
","Брестская область, г. Барановичи, ул. Наконечникова, д. 17\\6","
97 072 р. 1 371,07  р./м²
","
                                    Собственник
                            ",None
284,https://www.moyareklama.by/single/ad/210805512,210805512,"
4-ком. квартира 80,8 м², 5/10 эт.
            
","Советский р-н, пр-д Студенческий, д. 7 (Рынок давыдовский)","
163 000 р. 2 016,58  р./м²
","
                                    Собственник
                            ",None
285,https://www.moyareklama.by/single/ad/210122131,210122131,"
3-ком. квартира 60 м², 1/5 эт.
            
","Железнодорожный р-н, пр-т Победы, д. 25Б (Вокзал)","
105 000 р. 1 750  р./м²
","
                                    Собственник
                            ",None
286,https://www.moyareklama.by/single/ad/210873663,210873663,"
2-ком. квартира 52 м², 2/9 эт.
            
","Новобелицкий р-н, ул. Оськина, д. 40","
","
Агентство ООО ""Ваше агентство недвижимости""
",/single_spec.php?id=210280869
287,https://www.moyareklama.by/single/ad/210873659,210873659,"
2-ком. квартира 42,4 м², 4/5 эт.
            
","Центральный р-н, пл. Восстания, д. 3","
66 825 р. 1 574,58  р./м²
","
Агентство ООО ""Твой риэлтер""
",/single_spec.php?id=209978187
288,https://www.moyareklama.by/single/ad/210873643,210873643,"
2-ком. квартира 42,2 м², 3/3 эт.
            
","Ветковский р-н, г. Ветка, ул. Чапаева, д. 1 (Никольская церковь)","
48 600 р. 1 151,66  р./м²
","
Агентство ООО ""Твой риэлтер""
",/single_spec.php?id=209978187
289,https://www.moyareklama.by/single/ad/210873577,210873577,"
1-ком. квартира 43,7 м², 1/11 эт.
            
","Центральный р-н, ул. Мазурова, д. 117д","
86 500 р. 1 979,41  р./м²
","
                                    Собственник
                            ",None
290,https://www.moyareklama.by/single/ad/210873386,210873386,"
2-ком. квартира 47 м², 6/9 эт.
            
","Советский р-н, ул. Гайдара, д. 12","
78 000 р. 1 659,57  р./м²
","
                                    Собственник
                            ",None
291,https://www.moyareklama.by/single/ad/210873365,210873365,"
2-ком. квартира 44,7 м², 2/9 эт.
            
","Железнодорожный р-н, ул. Макаенка, д. 29","
77 760 р. 1 739,60  р./м²
","
Агентство ООО ""Центр недвижимости ""Пакодан Регион""
",/single_spec.php?id=210652159
292,https://www.moyareklama.by/single/ad/210733302,210733302,"
3-ком. квартира 56,8 м², 2/5 эт.
            
","Железнодорожный, г. Гомель, ул. Советская, д. 141","
80 000 р. 1 407,71  р./м²
","
                                    Собственник
                            ",None
293,https://www.moyareklama.by/single/ad/210873108,210873108,"
3-ком. квартира 78,2 м², 2/5 эт.
            
","Железнодорожный р-н, пр-т Ленина, д. 49","
125 145 р. 1 600,52  р./м²
","
Агентство ООО ""Твой риэлтер""
",/single_spec.php?id=209978187
294,https://www.moyareklama.by/single/ad/210873015,210873015,"
3-ком. квартира 65 м², 5/5 эт.
            
","Железнодорожный р-н, ул. Лепешинского, д. 161","
100 000 р. 1 538,46  р./м²
","
                                    Собственник
                            ",None
295,https://www.moyareklama.by/single/ad/210873003,210873003,"
2-ком. квартира 51,6 м², 1/3 эт.
            
","Гомельский р-н, пос. Большевик, ул. Красноармейская, д. 9","
40 000 р. 775,19  р./м²
","
                                    Собственник
                            ",None
296,https://www.moyareklama.by/single/ad/210872961,210872961,"
1-ком. квартира 39,1 м², 3/9 эт.
            
","Советский р-н, пр-т Речицкий, д. 103","
65 300 р. 1 670,50  р./м²
","
                                    Собственник
                            ",None
