,number,id,link,title,address,price,company_link,company_name
320,1,210856144,https://www.moyareklama.by/single/ad/210856144,"Дом 194 м² на участке 16,1 сот.","Железнодорожный район, ул. Горка высокая","302 012,50 р.",/single_spec.php?id=200893805,"Агентство Одо ""Недвижимость Линия Закона"""
321,2,210734570,https://www.moyareklama.by/single/ad/210734570,Дом 42 м² на участке 24 сот.,"Добрушский р-н, аг. Носовичи, ул. Советская, д. 82 (Носовичи)",17 000 р.,None,Собственник
322,3,210803874,https://www.moyareklama.by/single/ad/210803874,"Дача 50,6 м² на участке 5,9 сот.","Гомельский р-н, аг. Чкалово (Бобовичский с/с)",25 600 р.,None,Собственник
323,4,209219714,https://www.moyareklama.by/single/ad/209219714,Дом 40 м² на участке 19 сот.,"Ветковский р-н, с. Старое, ул. Победы, д. 29",25 000 р.,None,Собственник
324,5,210724650,https://www.moyareklama.by/single/ad/210724650,Дача 18 м² на участке 5 сот.,"Гомельский р-н, д. Скиток, СО ""Скиток-3"" (ул. Лесная)",20 000 р.,None,Собственник
325,6,207410078,https://www.moyareklama.by/single/ad/207410078,Дом 60 м² на участке 20 сот.,"Лельчицкий р-н, д. Милашевичи, ул. Набережная (центр)",6 000 р.,None,Собственник
326,7,210855026,https://www.moyareklama.by/single/ad/210855026,Дом 140 м² на участке 8 сот.,"Гомельский р-н, пос. Романовичи, ул. Розовая, д. 76 (Калача)",125 950 р.,None,Собственник
327,8,210854996,https://www.moyareklama.by/single/ad/210854996,Дом 65 м² на участке 13 сот.,"Гомельский р-н, д. Чкалово, ул. Пролетарская, д. 164",39 000 р.,None,Собственник
328,9,210854937,https://www.moyareklama.by/single/ad/210854937,"Дом 20 м² на участке 9,5 сот.","Железнодорожный р-н, ул. Оршанская, д. 6",40 000 р.,None,Собственник
329,10,210365196,https://www.moyareklama.by/single/ad/210365196,"Полдома 61,8 м² на участке 0,1 га","Новобелицкий р-н, ул. Севастопольская, д. 78-2",40 000 р.,None,Собственник
330,11,210854796,https://www.moyareklama.by/single/ad/210854796,"Дом 88,6 м² на участке 5,7 сот.","Железнодорожный р-н, ул. Нижняя (Брянский, Каменщикова)",154 200 р.,None,Собственник
331,12,210854795,https://www.moyareklama.by/single/ad/210854795,Дача 52 м² на участке 10 сот.,"Гомельский р-н, пос. Васильевка (Зябровский поворот)",20 000 р.,None,Собственник
332,13,210271206,https://www.moyareklama.by/single/ad/210271206,Дом 30 м² на участке 6 сот.,"Гомельский р-н, г. Добруш, ул. Киевская (недалеко остановка площадь Ленина)",15 424 р.,None,Собственник
333,14,210854398,https://www.moyareklama.by/single/ad/210854398,Дом 50 м² на участке 10 сот.,"Гомельский р-н, рп Большевик, ул. Советская, д. 25 (Большевик)",72 000 р.,None,Собственник
334,15,210854314,https://www.moyareklama.by/single/ad/210854314,Дом 295 м² на участке 5 сот.,"Советский р-н, пер. Песочный",375 720 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
335,16,210854075,https://www.moyareklama.by/single/ad/210854075,"Дом 100,8 м² на участке 19,5 сот.","Гомельский р-н, аг. Поколюбичи, ул. Ленина, д. 211",133 661 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
336,17,210853291,https://www.moyareklama.by/single/ad/210853291,"Дом 42,3 м² на участке 25 сот.","Петриковский район, г. Белановичи, ул. Школьный","26 577,10 р.",/single_spec.php?id=200893805,"Агентство ""ОДО Недвижимость Линия Закона"""
337,18,210853290,https://www.moyareklama.by/single/ad/210853290,"Часть дома 94,4 м² на участке 7,3 сот.","Советский район, ул. Обсерваторная","89 395,70 р.",/single_spec.php?id=200893805,"Агентство ""ОДО Недвижимость Линия Закона"""
338,19,210853378,https://www.moyareklama.by/single/ad/210853378,Дом 100 м² на участке 6 сот.,"Буда-Кошелевский р-н, г. Буда-Кошелево, ул. Островского, д. 9",47 200 р.,None,Собственник
339,20,210853046,https://www.moyareklama.by/single/ad/210853046,Дом 70 м² на участке 50 сот.,"Лоевский р-н, д. Мохов",23 500 р.,None,Собственник
340,1,210853031,https://www.moyareklama.by/single/ad/210853031,"Дача 72 м² на участке 8,8 сот.","Гомельский р-н, аг. ""Сады"" Бобовичи, СО ""Полет-1""",40 600 р.,None,Собственник
341,2,210219996,https://www.moyareklama.by/single/ad/210219996,Дом 300 м² на участке 10000 сот.,"Новобелицкий р-н, ул. Кореневская, д. 9",200 000 р.,None,Собственник
342,3,210852949,https://www.moyareklama.by/single/ad/210852949,Дом 65 м² на участке 11 сот.,"г. Ветка, ул. Дмитрия Ковалёва",,None,Собственник
343,4,210852899,https://www.moyareklama.by/single/ad/210852899,"Дом 60 м² на участке 14,5 сот.","г. Добруш, ул. 50 лет Октября",20 000 р.,None,Собственник
344,5,210852897,https://www.moyareklama.by/single/ad/210852897,"Часть дома 50,1 м² на участке 5 сот.","г. Буда-Кошелево, ул. Чкалова, д. 22",46 514 р.,None,Собственник
345,6,209999534,https://www.moyareklama.by/single/ad/209999534,"Дом 115,8 м² на участке 15 сот.","Гомельский р-н, аг. Урицкое, ул. Рабочая, д. 70",110 000 р.,/single_spec.php?id=200856033,"Агентство ООО ""Лига права - Недвижимость"""
346,7,210852888,https://www.moyareklama.by/single/ad/210852888,"Дом 34,5 м² на участке 25 сот.","Добрушский р-н, д. Красный Курган",3 101 р.,None,Собственник
347,8,210852874,https://www.moyareklama.by/single/ad/210852874,"Дача 48,8 м² на участке 5,4 сот.","Гомельский р-н, д. Борец, СТ ""Ясная поляна-97"" (Ченки, Борец)",,/single_spec.php?id=207501945,"Агентство ООО "" Гид по недвижимости"""
348,9,210852829,https://www.moyareklama.by/single/ad/210852829,Дом 40 м² на участке 6 сот.,"Новобелицкий р-н, ул. Севастопольская, д. 46",40 000 р.,None,Собственник
349,10,210852724,https://www.moyareklama.by/single/ad/210852724,"Дача 60,2 м² на участке 10 сот.","Гомельский р-н, ст. Рассвет-Хуторянка, д. 53",41 000 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
350,11,210076477,https://www.moyareklama.by/single/ad/210076477,Дом 90 м² на участке 10 сот.,"Гомельский р-н, пос. Медвежий Лог, ул. Садовая, д. 11 (Медвежий Лог)",50 000 р.,None,Собственник
351,12,210852192,https://www.moyareklama.by/single/ad/210852192,Дача 102 м² на участке 10 сот.,"Добрушский р-н, д. Ларищево (станция Дударева)",63 750 р.,None,Собственник
352,13,210758124,https://www.moyareklama.by/single/ad/210758124,Дом 70 м² на участке 22 сот.,"Гомельский р-н, д. Климовка, ул. 2-я Совхозная, д. 117",66 000 р.,None,Собственник
353,14,210852025,https://www.moyareklama.by/single/ad/210852025,Дом 64 м² на участке 20 сот.,"Гомельский р-н, д. Грабовка, ул. Садовая (грабовка)",12 000 р.,None,Собственник
354,15,210851735,https://www.moyareklama.by/single/ad/210851735,Полдома 50 м² на участке 2 сот.,"Советский р-н, ул. Якубова, д. 34/2 (Барыкина)",35 000 р.,None,Собственник
355,16,210851700,https://www.moyareklama.by/single/ad/210851700,Дом 80 м² на участке 10 сот.,"Новобелицкий р-н, СТ ""Якорь""",162 500 р.,None,Собственник
356,17,210851345,https://www.moyareklama.by/single/ad/210851345,Дача 20 м² на участке 12 сот.,"Гомельский р-н, ст. Рандовский (Остановка дизель-поезда ""Рандовский"", участок слева от остановки)",8 000 р.,None,Собственник
357,18,210851323,https://www.moyareklama.by/single/ad/210851323,"Дом 52 м² на участке 7,5 сот.","Брянская область, г. Злынка, пер. Полевой",35 000 р.,None,Собственник
358,19,210851269,https://www.moyareklama.by/single/ad/210851269,"Дом 53,3 м² на участке 14 сот.","Гомельский р-н, д. Прибор, ул. Мира, д. 31Б (Прибор)",45 000 р.,None,Собственник
359,20,210851149,https://www.moyareklama.by/single/ad/210851149,"Полдома 120,1 м² на участке 3,5 сот.","Новобелицкий р-н, ул. 1-я Луначарского, д. 106",114 200 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
360,1,210851087,https://www.moyareklama.by/single/ad/210851087,"Дом 77,6 м² на участке 7,5 сот.","Новобелицкий р-н, ул. Черноморская (Черниговская)",,/single_spec.php?id=210838521,Агентство ООО «Центр недвижимости «Престиж»
361,2,210778942,https://www.moyareklama.by/single/ad/210778942,Дача 54 м² на участке 100 сот.,"Речицкий р-н, д. Борщёвка, д. 51",14 000 р.,None,Собственник
362,3,210850595,https://www.moyareklama.by/single/ad/210850595,Дача 15 м² на участке 7 сот.,"Гомельский р-н, аг. Старое Село",20 000 р.,None,Собственник
363,4,210441808,https://www.moyareklama.by/single/ad/210441808,"Дом 51,3 м² на участке 9 сот.","Речицкий р-н, д. Александровка",20 000 р.,None,Собственник
364,5,210850409,https://www.moyareklama.by/single/ad/210850409,"Дом 140 м² на участке 5,5 сот.","Железнодорожный р-н, ул. 1-я Линейная",158 000 р.,None,Собственник
365,6,210850394,https://www.moyareklama.by/single/ad/210850394,Дача 25 м² на участке 5 сот.,"Гомельский р-н, д. Терюха-Боровинка, ул. Орарьжевая, д. 76 (Кемпинг-дачи)",11 000 р.,None,Собственник
366,7,210625319,https://www.moyareklama.by/single/ad/210625319,Дача 6 м² на участке 8 сот.,"Гомельский р-н, ст. Дударево",,None,Собственник
367,8,210850112,https://www.moyareklama.by/single/ad/210850112,Дом 70 м² на участке 6 сот.,"Гомельский р-н, пос. Скиток, 0 Содовая",120 000 р.,None,Собственник
368,9,210850016,https://www.moyareklama.by/single/ad/210850016,"Дача 23 м² на участке 6,8 сот.","Гомельский р-н, ст. Терюха, ул. Южная, д. 172 (Станция Терюха)",15 000 р.,None,Собственник
369,10,210850011,https://www.moyareklama.by/single/ad/210850011,Дача 90 м² на участке 5 сот.,"Гомельский р-н, д. Зябровка",56 100 р.,None,Собственник
370,11,210849671,https://www.moyareklama.by/single/ad/210849671,Дом 98 м² на участке 4 сот.,"Гомельский р-н, рп Большевик, ул. Чонгарская",75 000 р.,None,Собственник
371,12,210849591,https://www.moyareklama.by/single/ad/210849591,"Часть дома 68,5 м² на участке 5,7 сот.","Советский р-н, ул. Лещинская (Военкомат, бакунинский авторынок)",75 000 р.,None,Собственник
372,13,210849025,https://www.moyareklama.by/single/ad/210849025,"Дом 131,3 м² на участке 15 сот.","Мозырский р-н, г. Мозырь, ул. Заслонова (остановка ""3-й пер. Заслонова"")",62 000 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
373,14,210848973,https://www.moyareklama.by/single/ad/210848973,"Часть дома 43,6 м² на участке 8 сот.","Новобелицкий р-н, ул. Свердлова (Тубдиспансер)",32 240 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
374,15,210807214,https://www.moyareklama.by/single/ad/210807214,Дом 50 м² на участке 60 сот.,"Злынковский район, д. Карпиловка, ул. Центральная",20 000 р.,None,Собственник
375,16,210730526,https://www.moyareklama.by/single/ad/210730526,Дача 55 м² на участке 5 сот.,"Речицкий р-н, ст. Волна, ул. Дружбы (Белый берег)",23 000 р.,None,Собственник
376,17,209631522,https://www.moyareklama.by/single/ad/209631522,Дача 60 м² на участке 8 сот.,"Гомельский р-н, пос. Каравышень, СНТ ""Каравышень""",4 000 р.,None,Собственник
377,18,210815781,https://www.moyareklama.by/single/ad/210815781,Дом 86 м² на участке 6 сот.,"Добрушский р-н, г. Добруш, ул. Гагарина, д. 7 (пл. Ленина)",20 000 р.,None,Собственник
378,19,210816115,https://www.moyareklama.by/single/ad/210816115,Дача 54 м² на участке 16 сот.,"Добрушский р-н, ст. Вишенька, д. 15 (Дударево)",35 000 р.,None,Собственник
379,20,210561661,https://www.moyareklama.by/single/ad/210561661,"Дом 74,9 м² на участке 16,6 сот.","Речицкий р-н, д. Озерщина, ул. Выгонная",46 008 р.,None,Собственник
380,1,210819340,https://www.moyareklama.by/single/ad/210819340,"Дом 40,1 м² на участке 0,3 га","Речицкий р-н, д. Горивода",5 500 р.,None,Собственник
381,2,208562190,https://www.moyareklama.by/single/ad/208562190,Полдома 57 м² на участке 5 сот.,"Советский р-н, пр-д Леваневского (м-н ""Любенский"")",36 000 р.,None,Собственник
382,3,210848504,https://www.moyareklama.by/single/ad/210848504,Дача 35 м² на участке 5 сот.,"Гомельский р-н, ст. Диколовка-3",10 400 р.,None,Собственник
383,4,210848455,https://www.moyareklama.by/single/ad/210848455,"Дача 58,3 м² на участке 7 сот.","Гомельский р-н, ст. Полесье",43 750 р.,/single_spec.php?id=207501945,Агентство
384,5,210847569,https://www.moyareklama.by/single/ad/210847569,"Дом 87,4 м² на участке 16 сот.","Петриковский р-н, гп Копаткевичи, ул. Фрунзе, д. 14",109 600 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
385,6,210619826,https://www.moyareklama.by/single/ad/210619826,"Полдома 49,1 м² на участке 5,1 сот.","Советский р-н, ул. Циолковского (Котовского)",62 000 р.,None,Собственник
386,7,210846714,https://www.moyareklama.by/single/ad/210846714,"Дом 38 м² на участке 0,2 га","Петриковский р-н, д. Макаричи, пер. Песочный, д. 11",17 150 р.,None,Собственник
387,8,210846648,https://www.moyareklama.by/single/ad/210846648,"Дача 50 м² на участке 12,5 сот.","Добрушский р-н, ст. Журавинка, ул. Виноградная",11 000 р.,None,Собственник
388,9,210846413,https://www.moyareklama.by/single/ad/210846413,"Дача 18,5 м² на участке 5,3 сот.","Буда-Кошелевский р-н, ст. Весна, СТ ""Весна""",,/single_spec.php?id=210280869,"Агентство ООО ""Ваше агентство недвижимости"""
389,10,210846321,https://www.moyareklama.by/single/ad/210846321,"Дача 21,7 м² на участке 7,4 сот.","Гомельский р-н, д. Кленки (СТ Березки1, сан. Романтика)",17 550 р.,/single_spec.php?id=200856033,"Агентство ООО ""Лига права недвижимость"""
390,11,208302061,https://www.moyareklama.by/single/ad/208302061,Дом 129 м² на участке 25 сот.,"Гомельский р-н, д. Уваровичи, ул. Коммунальная",24 000 р.,None,Собственник
391,12,210846273,https://www.moyareklama.by/single/ad/210846273,Дача 25 м² на участке 4 сот.,"Гомельский р-н, тер. Терешковичский сельсовет, СТ ""Урожай ДСК"", д. 14 (Урожай)",45 000 р.,None,Собственник
392,13,210846232,https://www.moyareklama.by/single/ad/210846232,Дом 72 м² на участке 50 сот.,"Чечерский р-н, аг. Залесье, ул. Лесная, д. 23",28 000 р.,None,Собственник
393,14,210743069,https://www.moyareklama.by/single/ad/210743069,Дача 50 м² на участке 5 сот.,"Добрушский р-н, ст. Жгунская Буда",10 500 р.,None,Собственник
394,15,210845994,https://www.moyareklama.by/single/ad/210845994,"Полдома 52 м² на участке 2,5 сот.","Советский р-н, ул. Крайняя, д. 39/2 (Сквер Янки Купалы)",60 000 р.,None,Собственник
395,16,210311569,https://www.moyareklama.by/single/ad/210311569,Дом 90 м² на участке 23 сот.,"Ветковский р-н, аг. Хальч, ул. Завьялова, д. 7",90 000 р.,None,Собственник
396,17,210521502,https://www.moyareklama.by/single/ad/210521502,Дом 88 м² на участке 15 сот.,"Добрушский р-н, аг. Уть, ул. Кооперативная, д. 11",37 048 р.,None,Собственник
397,18,210559183,https://www.moyareklama.by/single/ad/210559183,"Дача 61,4 м² на участке 10,5 сот.","Гомельский р-н, ст. Заречное, д. 33",25 000 р.,None,Собственник
398,19,210844548,https://www.moyareklama.by/single/ad/210844548,Дом 95 м² на участке 14 сот.,"Гомельский р-н, аг. Бобовичи, ул. Интернациональная, д. 6",99 200 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
399,20,210844293,https://www.moyareklama.by/single/ad/210844293,Дача 130 м² на участке 11 сот.,"Гомельский р-н, ст. Поплав (Сан. Романтика)",44 000 р.,None,Собственник
400,1,210843748,https://www.moyareklama.by/single/ad/210843748,Часть дома 33 м² на участке 2 сот.,"Железнодорожный р-н, туп. Железнодорожный, д. 5 (10 минут от ЖД вокзала)",75 000 р.,None,Собственник
401,2,210843408,https://www.moyareklama.by/single/ad/210843408,"Дом 130,3 м² на участке 25 сот.","Буда-Кошелевский р-н, гп Уваровичи, ул. Садовая, д. 51",98 600 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
402,3,209554917,https://www.moyareklama.by/single/ad/209554917,Дача 16 м² на участке 10 сот.,"Буда-Кошелевский р-н, д. Тихиничи, СО ""Особино""",3 000 р.,None,Собственник
403,4,204487524,https://www.moyareklama.by/single/ad/204487524,"Дача 153,8 м² на участке 8,5 сот.","Гомельский р-н, д. Плесы, СПК ""Плесы"", д. 285",85 000 р.,None,Собственник
404,5,210843099,https://www.moyareklama.by/single/ad/210843099,Дом 87 м² на участке 15 сот.,"Гомельский р-н, аг. Ерёмино, ул. Линейная, д. 25",100 000 р.,None,Собственник
405,6,210843066,https://www.moyareklama.by/single/ad/210843066,"Дача 32 м² на участке 6,5 сот.","Гомельский р-н, д. Грабовка",15 000 р.,None,Собственник
406,7,210842983,https://www.moyareklama.by/single/ad/210842983,Дом 208 м² на участке 15 сот.,"Новобелицкий р-н, ул. Жасминовая, д. 7",260 000 р.,None,Собственник
407,8,210842934,https://www.moyareklama.by/single/ad/210842934,Дом 47 м² на участке 25 сот.,"Гомельский р-н, пос. Климовский",,/single_spec.php?id=210280869,"Агентство ООО ""Ваше агентство недвижимости"""
408,9,210842502,https://www.moyareklama.by/single/ad/210842502,Дом 80 м² на участке 18 сот.,"Добрушский р-н, д. Жгуно Буда",11 000 р.,None,Собственник
409,10,210841759,https://www.moyareklama.by/single/ad/210841759,Дом 41 м² на участке 17 сот.,"Петриковский р-н, д. Малые Новосёлки, ул. Набережная, д. 2",38 000 р.,None,Собственник
410,11,210841981,https://www.moyareklama.by/single/ad/210841981,Дом 60 м² на участке 15 сот.,"Добрушский р-н, тер. СТ ""Озон 102"", д. 102",18 700 р.,None,Собственник
411,12,210735415,https://www.moyareklama.by/single/ad/210735415,Дача 70 м² на участке 10 сот.,"Добрушский р-н, ст. Изолировщик, ул. Вишневая",50 100 р.,None,Собственник
412,13,210841786,https://www.moyareklama.by/single/ad/210841786,"Дом 47,3 м² на участке 25 сот.","Гомельский р-н, аг. Бобовичи, ул. Комисарова, д. 40 (Цпнральная)",40 000 р.,None,Собственник
413,14,210841771,https://www.moyareklama.by/single/ad/210841771,Дача 58 м² на участке 11 сот.,"Гомельский р-н, с. Улуковский, СНТ ""Придорожное"", д. 19 (Бутотень)",37 600 р.,None,Собственник
414,15,210841756,https://www.moyareklama.by/single/ad/210841756,Дом 67 м² на участке 20 сот.,"д. Озерщина, ул. Чапаева, д. 1",730 000 р.,None,Собственник
415,16,210841752,https://www.moyareklama.by/single/ad/210841752,Дом 67 м² на участке 20 сот.,"д. Озерщина, ул. Чапаева, д. 1",73 000 р.,None,Собственник
416,17,210841734,https://www.moyareklama.by/single/ad/210841734,"Дом 23,6 м² на участке 7,5 сот.","Ветковский р-н, г. Ветка, ул. Громыко, д. 121",21 250 р.,None,Собственник
417,18,210841506,https://www.moyareklama.by/single/ad/210841506,"Дом 172,6 м² на участке 150 сот.","Железнодорожный р-н, ул. Мира, д. 2",290 000 р.,None,Собственник
418,19,210841403,https://www.moyareklama.by/single/ad/210841403,"Дом 159,6 м² на участке 10 сот.","Речицкий район, г. Речица, ул. Калинина","200 536,30 р.",/single_spec.php?id=200893805,"Агентство ОДО ""Недвижимость Линия Закона"""
419,20,210841167,https://www.moyareklama.by/single/ad/210841167,"Часть дома 40,5 м² на участке 4,1 сот.","Центральный р-н, ул. Крылова",34 290 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
420,1,210840941,https://www.moyareklama.by/single/ad/210840941,"Дом 86,9 м² на участке 29 сот.","Гомельский р-н, аг. Еремино, ул. Советская",130 000 р.,None,Собственник
421,2,210840761,https://www.moyareklama.by/single/ad/210840761,"Дача 30,8 м² на участке 5 сот.","Буда-Кошелевский р-н, ст. Подшипниковец",18 100 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
422,3,210840806,https://www.moyareklama.by/single/ad/210840806,Часть дома 102 м² на участке 25 сот.,"Гомельский р-н, д. Рудня-Маримонова",38 000 р.,None,Собственник
423,4,210840677,https://www.moyareklama.by/single/ad/210840677,Дом 88 м² на участке 20 сот.,"Добрушский р-н, д. Антоновка",16 800 р.,None,Собственник
424,5,209965479,https://www.moyareklama.by/single/ad/209965479,Дом 236 м² на участке 12 сот.,"Гомельский р-н, пос. Ильич, ул. Дружная, д. 151 (МЖК Красный Маяк, СТО Ипуть-Кленки)",95 000 р.,None,Собственник
425,6,210840016,https://www.moyareklama.by/single/ad/210840016,Дача 70 м² на участке 7 сот.,"Гомельский р-н, пос. Ченки",50 000 р.,None,Собственник
426,7,210540241,https://www.moyareklama.by/single/ad/210540241,Дом 135 м² на участке 19 сот.,"Гомельский р-н, д. Скиток, ул. Центральная, д. 37А, 39",100 000 р.,None,Собственник
427,8,210839530,https://www.moyareklama.by/single/ad/210839530,Полдома 60 м² на участке 6 сот.,"Советский р-н, ул. Бакунина, д. 16/1 (3-я школа, ул. Бакунина)",52 000 р.,None,Собственник
428,9,210839486,https://www.moyareklama.by/single/ad/210839486,"Дом 208,4 м² на участке 15 сот.","Гомельский р-н, д. Севруки, ул. 2-я Полевая",284 380 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
429,10,209962504,https://www.moyareklama.by/single/ad/209962504,Дом 110 м² на участке 10 сот.,"Калинковичский р-н, пгт Новая Антоновка",56 800 р.,None,Собственник
430,11,210839260,https://www.moyareklama.by/single/ad/210839260,"Доля 78,4 м² на участке 10,5 сот.","Железнодорожный, ул. Лепешинского, д. 112 (По маршруту автобуса №19)",23 000 р.,None,Собственник
431,12,210118346,https://www.moyareklama.by/single/ad/210118346,Дом 200 м² на участке 6 сот.,"Центральный р-н, ул. Книжная, д. 12 (Универмаг)",339 525 р.,None,Собственник
432,13,210666752,https://www.moyareklama.by/single/ad/210666752,"Дом 102 м² на участке 4,3 сот.","Советский р-н, ул. Энгельса, д. 20 (ЗИП)",38 280 р.,None,Собственник
433,14,210472768,https://www.moyareklama.by/single/ad/210472768,"Дом 35,3 м² на участке 8,1 сот.","Советский р-н, ул. Давыдовская (Онкодиспансер)",50 000 р.,None,Собственник
434,15,210391759,https://www.moyareklama.by/single/ad/210391759,Дом 65 м² на участке 6 сот.,"Советский р-н, ул. Спортивная",110 000 р.,None,Собственник
435,16,208136016,https://www.moyareklama.by/single/ad/208136016,"Дом 200 м² на участке 11,4 сот.","Советский р-н, ул. Любенская, д. 32",222 000 р.,None,Собственник
436,17,209737999,https://www.moyareklama.by/single/ad/209737999,"Коттедж 236 м² на участке 6,5 сот.","Центральный р-н, ул. Плеханова (ЗИП)",600 000 р.,None,Собственник
437,18,210216556,https://www.moyareklama.by/single/ad/210216556,Дом 140 м² на участке 8 сот.,"Советский р-н, ул. Якубова, д. 28",,None,Собственник
438,19,210480159,https://www.moyareklama.by/single/ad/210480159,"Полдома 53,6 м² на участке 2,8 сот.","Советский р-н, ул. Дзержинского, д. 39",29 000 р.,None,Собственник
439,20,210764582,https://www.moyareklama.by/single/ad/210764582,"Часть дома 47,6 м² на участке 6 сот.","Советский р-н, ул. Богдана Хмельницкого (Сельмашевский мост)",43 412 р.,None,Собственник
440,1,210765535,https://www.moyareklama.by/single/ad/210765535,Полдома 70 м² на участке 5 сот.,"Советский р-н, ул. Бакунина",90 125 р.,None,Собственник
441,2,210763101,https://www.moyareklama.by/single/ad/210763101,Дом 80 м² на участке 6 сот.,"Советский р-н, ул. Циолковского",101 680 р.,None,Собственник
442,3,210765538,https://www.moyareklama.by/single/ad/210765538,Дом 114 м² на участке 5 сот.,"Советский р-н, ул. Восточна",144 200 р.,None,Собственник
443,4,210489317,https://www.moyareklama.by/single/ad/210489317,"Дом 166,5 м² на участке 5 сот.","Советский р-н, ул. 2-я Новолюбенская, д. 16",209 999 р.,None,Собственник
444,5,210753785,https://www.moyareklama.by/single/ad/210753785,"Коттедж 113 м² на участке 8,2 сот.","Советский р-н, ул. Якубова, д. 72",312 132 р.,None,Собственник
445,6,210751599,https://www.moyareklama.by/single/ad/210751599,Дом 168 м² на участке 8 сот.,"Новобелицкий р-н, пос. Красный Маяк, ул. Невская",183 000 р.,None,Собственник
446,7,210753174,https://www.moyareklama.by/single/ad/210753174,"Дом 243,2 м² на участке 10,5 сот.","Новобелицкий р-н, пер. Луговой (""пер. 2-й Луговой"")",298 000 р.,None,Собственник
447,8,209931065,https://www.moyareklama.by/single/ad/209931065,"Часть дома 42 м² на участке 13,5 сот.","Новобелицкий р-н, ул. Красный Маяк",,None,Собственник
448,9,210399089,https://www.moyareklama.by/single/ad/210399089,Дом 80 м² на участке 8 сот.,"Железнодорожный р-н, ул. Лебедовского, д. 43",102 200 р.,None,Собственник
449,10,210278783,https://www.moyareklama.by/single/ad/210278783,"Дом 91,5 м² на участке 7 сот.","Железнодорожный р-н, рп Костюковка, ул. Хрустальная, д. 4",119 605 р.,None,Собственник
450,11,206984844,https://www.moyareklama.by/single/ad/206984844,"Дом 84,6 м² на участке 8,2 сот.","Железнодорожный р-н, ул. 2-я Светлая (Прудковский рынок)",152 000 р.,None,Собственник
451,12,210765552,https://www.moyareklama.by/single/ad/210765552,Дом 60 м² на участке 11 сот.,"Новобелицкий р-н, ул. 1-я Транзитная",,None,Собственник
452,13,210765542,https://www.moyareklama.by/single/ad/210765542,Дом 81 м² на участке 10 сот.,"Новобелицкий р-н, ул. Якубовка",,None,Собственник
453,14,210765481,https://www.moyareklama.by/single/ad/210765481,Дом 60 м² на участке 12 сот.,"Железнодорожный р-н, ул. Лепешинского",100 000 р.,None,Собственник
454,15,210765532,https://www.moyareklama.by/single/ad/210765532,"Дом 54,3 м² на участке 3 сот.","Железнодорожный р-н, ул. Волочаевская",54 075 р.,None,Собственник
455,16,208918742,https://www.moyareklama.by/single/ad/208918742,"Полдома 43,5 м² на участке 20 сот.","Железнодорожный р-н, ул. Шоссейная (р-н Никольской церкви)",100 000 р.,None,Собственник
456,17,210797955,https://www.moyareklama.by/single/ad/210797955,Дом 34 м² на участке 5 сот.,"Добрушский р-н, ст. Красная Буда, ул. Зеленая",10 000 р.,None,Собственник
457,18,210796348,https://www.moyareklama.by/single/ad/210796348,Дача 34 м² на участке 5 сот.,"Гомельский р-н, ст. Белый Берег, ул. Лесная, д. 98",25 500 р.,None,Собственник
458,19,210796146,https://www.moyareklama.by/single/ad/210796146,Коттедж 250 м² на участке 11 сот.,"Железнодорожный р-н, ул. Загоровская",250 000 р.,None,Собственник
459,20,210435592,https://www.moyareklama.by/single/ad/210435592,Дача 71 м² на участке 12 сот.,"Добрушский р-н, ст. Ларищево, СО ""Изолировщик""",18 000 р.,None,Собственник
460,1,208335176,https://www.moyareklama.by/single/ad/208335176,"Дом 28 м² на участке 10,5 сот.","Советский р-н, пер. Толстого, д. 1",35 000 р.,None,Собственник
461,2,210206595,https://www.moyareklama.by/single/ad/210206595,"Дом 167 м² на участке 13,6 сот.","Железнодорожный р-н, ул. Мира (Новая Жизнь)",595 000 р.,None,Собственник
462,3,210839108,https://www.moyareklama.by/single/ad/210839108,"Дача 10,7 м² на участке 10 сот.","Речицкий р-н, ст. Чижовка",7 100 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
463,4,210801372,https://www.moyareklama.by/single/ad/210801372,Дача 25 м² на участке 10 сот.,"Добрушский р-н, д. Зябровка (Строитель-3)",10 500 р.,None,Собственник
464,5,210802882,https://www.moyareklama.by/single/ad/210802882,Дом 60 м² на участке 15 сот.,"Гомельский р-н, д. Хальч, ул. Садовая",44 200 р.,None,Собственник
465,6,210751191,https://www.moyareklama.by/single/ad/210751191,Дом 44 м² на участке 25 сот.,"Гомельский р-н, пос. Холмы, д. 55",17 700 р.,None,Собственник
