,number,id,link,title,address,price,company_link,company_name
378,19,210120092,https://www.moyareklama.by/single/ad/210120092,"Здание свободного назначения 705,1 м²","Ветковский р-н, г. Ветка, ул. Первомайская, д. 38Г","75 000  р. 106,37  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
379,20,210688917,https://www.moyareklama.by/single/ad/210688917,"Помещение для торговли 61,8 м²","Центральный р-н, ул. Крестьянская, д. 40 (Крестьянская)","153 600  р. 2 485,44  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
380,1,210601316,https://www.moyareklama.by/single/ad/210601316,"Помещение свободного назначения 93,5 м²","Центральный р-н, пр-т Победы, д. 12А (Белгут)",,/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"", УНП 491323159,"
381,2,210718108,https://www.moyareklama.by/single/ad/210718108,Помещение под офис 250 м²,"Новобелицкий р-н, ул. 10 лет Октября, д. 1 (Ленинградская)","99 900  р. 399,60  р./м²",/single_spec.php?id=200856033,"Агентство ООО ""Лига права недвижимость"""
382,3,210550730,https://www.moyareklama.by/single/ad/210550730,Павильон для торговли 15 м²,"Советский р-н, пр-т Октября",,None,Собственник
383,4,210687911,https://www.moyareklama.by/single/ad/210687911,"Павильон для торговли 18,5 м²","Железнодорожный р-н, ул. Свиридова (Универсам Брянский)","7 630  р. 412,43  р./м²",None,Собственник
384,5,209989322,https://www.moyareklama.by/single/ad/209989322,"Комплекс 5029,7 м²","Гомельский р-н, д. Студеная Гута, ул. Студёная Гута","510 001  р. 101,40  р./м²",/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
385,6,210041386,https://www.moyareklama.by/single/ad/210041386,"Помещение административное 82,9 м²","Центральный р-н, ул. Парижской Коммуны","104 551  р. 1 261,17  р./м²",/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
386,7,210720621,https://www.moyareklama.by/single/ad/210720621,"Здание администативно-хозяйственное 391,8 м²","Железнодорожный р-н, ул. Шилова","433 501  р. 1 106,43  р./м²",/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
387,8,210304102,https://www.moyareklama.by/single/ad/210304102,"Здание административное 990,3 м²","Железнодорожный р-н, пер. Строителей, д. 2Б","688 501  р. 695,24  р./м²",/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
388,9,210438103,https://www.moyareklama.by/single/ad/210438103,Помещение 585 м²,"г. Добруш, ул. Ф.Хлуднёва","89 251  р. 152,57  р./м²",/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
389,10,210526109,https://www.moyareklama.by/single/ad/210526109,"Здание под гостиницу 430,9 м²","Мозырский р-н, г. Мозырь, ул. Ленинская, д. 44Б (кинотеатр ""Мир"", РОВД г. Мозырь)","140 250  р. 325,48  р./м²",/single_spec.php?id=209978187,"Агентство ""Твой риэлтер"""
390,11,210456133,https://www.moyareklama.by/single/ad/210456133,Помещение для торговли 62 м²,"Центральный р-н, ул. Мазурова, д. 9",,None,Собственник
391,12,210424291,https://www.moyareklama.by/single/ad/210424291,"Здание под гостиницу от 80 до 470,4 м²","Центральный р-н, ул. Кирова, д. 3",,/single_spec.php?id=208314513,"Агентство ""Капитал Недвижимости"""
392,13,210286471,https://www.moyareklama.by/single/ad/210286471,Комплекс под склад 1318 м²,"Советский р-н, ул. Мозырская, д. 6 (Чкалова)","275 000  р. 208,65  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
393,14,210325737,https://www.moyareklama.by/single/ad/210325737,"Помещение салона красоты 45,9 м²","Центральный р-н, ул. Кирова, д. 1 (Вечный огонь, Коминтерн)","177 100  р. 3 858,39  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
394,15,209660575,https://www.moyareklama.by/single/ad/209660575,Законсервированное строение 778 м²,"Новобелицкий р-н, ул. Добрушская (АЗС ""Беларуснефть"")","75 000  р. 96,40  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
395,16,210248879,https://www.moyareklama.by/single/ad/210248879,Здание для торговли 113 м²,"Советский р-н, ул. Котовского","100 000  р. 884,96  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
396,17,210712932,https://www.moyareklama.by/single/ad/210712932,База под производство 1970 м²,"Новобелицкий р-н, ул. Добрушская",,/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
397,18,209764702,https://www.moyareklama.by/single/ad/209764702,Здание свободного назначения 1048 м²,"Центральный р-н, ул. Советская, д. 42а","172 000  р. 164,12  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
398,19,210015886,https://www.moyareklama.by/single/ad/210015886,"Помещение под офис 47,5 м²","Железнодорожный р-н, ул. Сенная (остановка ""ЗИП"")",,/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
399,20,210712442,https://www.moyareklama.by/single/ad/210712442,База под производство 1970 м²,"Новобелицкий р-н, ул. Добрушская","733 200  р. 372,18  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
400,1,209660497,https://www.moyareklama.by/single/ad/209660497,"Помещение 357,4 м²","Советский р-н, пр-т Речицкий, д. 80","604 000  р. 1 689,98  р./м²",/single_spec.php?id=207501945,"Агентство ООО ""Гид по недвижимости"""
401,2,210438107,https://www.moyareklama.by/single/ad/210438107,Помещение 585 м²,"г. Добруш, ул. Ф.Хлуднёва",,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
402,3,210327069,https://www.moyareklama.by/single/ad/210327069,"Здание под производство 1494,3 м²","Гомельский р-н, с. Бобовичи, ул. Бобовичский с/с, д. 22",155 400  р. 104  р./м²,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
403,4,210493258,https://www.moyareklama.by/single/ad/210493258,"Помещение 148,6 м²","Центральный район, ул. Интернациональная",,/single_spec.php?id=200893805,Агентство Одо Недвижимость Линия Закона
404,5,210450319,https://www.moyareklama.by/single/ad/210450319,"Помещение для торговли 354,8 м²","Центральный район, ул. Интернациональная",,/single_spec.php?id=200893805,Агентство Одо Недвижимость Линия Закона
405,6,210712901,https://www.moyareklama.by/single/ad/210712901,Павильон для торговли 15 м²,"Железнодорожный р-н, ул. Ефремова, д. 17",7 560  р. 504  р./м²,None,Собственник
